en_prefix,en_wordform,category,pos_gloss,nl_wordform,de_prefix,de_wordform,he_prefix,he_wordform,es_wordform,it_wordform,fr_wordform,ru_wordform,zh_wordform,mcrae_concept,buchanan_cue,swow_cue,binder_word,glasgow_word,subtlex_spelling,alignment,neighbour_overlap,editdistance,k,n,zipf_freq_l1,zipf_freq_l2,passes_concept_filter,passes_wiki_filter,global_semantic_density_l1,global_semantic_density_l2,local_semantic_density_l1,local_semantic_density_l2,KF,ln(KF),BNC,ln(BNC),Familiarity,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_%_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,%_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisF&S,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Ency,Num_Tax,frequency_feature,id,participantID,age,education,mean r,vision,bright,dark,color,pattern,large,small,motion,biomotion,fast,slow,shape,complexity,face,body,touch,temperature,texture,weight,pain,audition,loud,low,high,sound,music,speech,taste,smell,head,upperlimb,lowerlimb,practice,landmark,path,scene,near,toward,away,number,time,duration,long,short,caused,consequential,social,human,communication,self,cognition,benefit,harm,pleasant,unpleasant,happy,sad,angry,disgusted,fearful,surprised,drive,needs,attention,arousal,word length,word frequency,word log10 frequency,length,AROU_M,AROU_SD,AROU_N,VAL_M,VAL_SD,VAL_N,DOM_M,DOM_SD,DOM_N,CNC_M,CNC_SD,CNC_N,IMAG_M,IMAG_SD,IMAG_N,FAM_M,FAM_SD,FAM_N,AOA_M,AOA_SD,AOA_N,SIZE_M,SIZE_SD,SIZE_N,GEND_M,GEND_SD,GEND_N,FreqCount,Cbeebies_freq,CBBC_freq,BNC_freq,LogFreq(Zipf),LogFreqCbeebies(Zipf),LogFreqCBBC(Zipf),LogFreqBNC(Zipf),CD_count,CD_count_Cbeebies,CD,CD_cbeebies,CD_cbbc,DomPoSFreq,DomPoSLemmaTotalFreq,CapitFreq,Hyphen,Freq_double_entry,dom_pos_pct
a,field,landscape,noun,veld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,forest,landscape,noun,bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,grass,landscape,noun,gras,,,,,,,,,,,grass,grass,,grass,grass,0.19679939751539800,35.75675675675680,5.135135135135140,100.0,848.6756756756760,4.35,4.082,1.0,0.5135135135135140,0.19867239779166700,0.31513310962973200,168.92176796211600,235.05843005828000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.833333333333330,298646.04,26834.36,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.8667,1.9619,30.0,6.069,1.5742,29.0,5.8214,1.1968,28.0,6.5484,0.7967,31.0,6.84,0.463,25.0,6.1923,0.8779,26.0,2.0,1.0328,30.0,3.4194,1.7371,31.0,3.9259,1.0515,27.0,7748.0,875.0,644.0,4163.0,4.58,5.17,4.67,4.62,4239.0,378.0,0.094,0.078,0.07,7660.0,8122.0,367.0,0.0,,98.86422302529690
the,ground,landscape,noun,grond,,,,,,,,,,,ground,ground,,ground,ground,0.33722675878470600,28.333333333333300,5.717948717948720,100.0,882.2564102564100,5.17,4.748461538461540,1.0,0.6153846153846150,0.195161900127939,0.2715753617861810,172.0574915797100,216.49498560675100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,61010.62,5213.91,47.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.125,1.7275,32.0,5.4333,0.9894,30.0,5.5806,1.7185,31.0,6.3939,1.0993,33.0,6.3548,0.8998,31.0,6.3929,0.7718,28.0,2.6364,0.9151,33.0,5.2188,1.452,32.0,4.4667,0.67,30.0,31189.0,976.0,1906.0,16200.0,5.19,5.22,5.14,5.21,15181.0,545.0,0.337,0.112,0.222,29998.0,29998.0,1235.0,0.0,,96.18134598736730
,lake,landscape,noun,meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mountain,landscape,noun,berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ocean,landscape,noun,oceaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,park,landscape,noun,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,path,landscape,noun,pad,,,,,,,,,,,path,path,,path,path,0.260789168542916,20.818181818181800,5.090909090909090,100.0,910.969696969697,4.74,3.6018181818181800,1.0,0.6060606060606060,0.18538586423198600,0.26202147927181500,168.82897975736500,228.82382114604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,300354.5,26976.45,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.3333,1.9643,33.0,6.0,1.0731,33.0,5.7273,1.42,33.0,5.875,1.0232,32.0,6.25,0.7906,32.0,6.3,0.8622,30.0,2.5882,0.8443,34.0,3.9091,1.5248,33.0,3.875,0.7806,32.0,6101.0,171.0,365.0,6251.0,4.48,4.47,4.43,4.79,4131.0,106.0,0.092,0.022,0.053,5959.0,6781.0,192.0,0.0,,97.6725127028356
,pond,landscape,noun,vijver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,rain,landscape,noun,regen,,,,,,,,,,,rain,rain,,rain,rain,0.3799460854059410,37.457142857142900,4.685714285714290,100.0,870.6285714285710,4.71,4.625555555555560,1.0,0.5142857142857140,0.21153153583523700,0.3009279403303300,184.20846026694400,241.79965643658500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.829787234042550,299952.28,26920.23,30.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.6364,2.4472,33.0,3.9394,1.8413,33.0,4.0294,1.6536,34.0,6.2941,0.9245,34.0,6.5294,0.696,34.0,6.5758,1.0453,33.0,2.0,0.8745,34.0,4.303,1.7664,33.0,3.8824,0.963,34.0,24402.0,1190.0,837.0,6517.0,5.08,5.31,4.79,4.81,8849.0,373.0,0.196,0.077,0.095,23577.0,24714.0,1367.0,0.0,,96.61912957954270
,river,landscape,noun,rivier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,road,landscape,noun,weg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sea,landscape,noun,zee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sidewalk,landscape,noun,stoep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,valley,landscape,noun,vallei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,village,landscape,noun,dorp,,,,,,,,,,,village,village,,village,village,0.3033938434614510,33.54761904761910,6.619047619047620,100.0,819.4047619047620,4.88,4.982727272727270,1.0,0.5238095238095240,0.14005562873589000,0.27548976101631300,113.63934401845700,189.76286758612800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.818181818181820,131334.72,11340.26,44.64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.9692,1.8644,65.0,5.6563,1.1887,64.0,4.875,1.317,64.0,6.0,1.016,62.0,6.0351,1.0081,57.0,5.8,1.2961,50.0,2.9531,0.9752,64.0,4.2813,1.6053,64.0,3.625,0.8142,56.0,16775.0,206.0,373.0,11340.0,4.92,4.55,4.44,5.05,6471.0,100.0,0.143,0.021,0.042,15987.0,18677.0,788.0,0.0,,95.30253353204170
a,wave,landscape,noun,golf,,,,,,,,,,,,wave,,wave,wave,0.15255970713841100,26.575757575757600,4.515151515151520,100.0,920.7575757575760,4.59,4.542727272727270,1.0,0.6060606060606060,0.17237388288756300,0.23149815225300200,158.7855794546530,208.65670650926900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300713.69,27034.17,32.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.460866666666670,2.2119666666666700,33.0,6.2879000000000000,1.348766666666670,34.0,5.588133333333330,2.1749333333333300,33.666666666666700,5.5339,1.3691333333333300,34.333333333333300,6.3529333333333300,0.8389000000000000,34.0,6.169333333333330,1.0369333333333300,31.333333333333300,2.327733333333330,1.0904,34.0,4.3619000000000000,1.4944,34.333333333333300,3.4934333333333300,1.0128666666666700,33.0,7203.0,927.0,568.0,3516.0,4.55,5.2,4.62,4.54,4239.0,370.0,0.09400000000000000,0.076,0.077,6890.0,11485.0,652.0,0.0,,95.65458836595870
,aunt,person,noun,tante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,brother,person,noun,broer,,,,,,,,,,,brother,brother,,brother,brother,0.5685709344707690,35.97222222222220,6.527777777777780,100.0,882.3888888888890,5.13,4.928,1.0,0.5555555555555560,0.17810815896263500,0.25005767588738600,156.6048724596570,210.82228347592600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.857142857142860,75058.13,6432.73,47.83,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.4412,2.2254,34.0,6.6364,1.3443,33.0,5.4412,1.3326,34.0,6.2424,1.1814,33.0,6.5,0.8062,30.0,6.6429,0.895,28.0,1.6765,0.6288,34.0,4.3939,1.6132,33.0,6.7576,0.5521,33.0,20562.0,466.0,1899.0,8529.0,5.01,4.9,5.14,4.93,9153.0,321.0,0.203,0.066,0.196,19573.0,25672.0,1352.0,0.0,,95.19015659955260
,child,person,noun,kind,,,,,,,,,,,child,child,child,child,child,0.43947644398008300,35.46153846153850,5.230769230769230,100.0,861.1794871794870,5.32,5.275,1.0,0.5641025641025640,0.1909565020442440,0.28480414405301500,163.6675450189360,235.7079462513570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.909090909090910,61452.23,5247.83,45.58,,0.752,4.7037,0.8889,0.1111,0.6296,0.7407,0.3704,3.8148,4.1111,5.5926,2.7037,1.1111,4.4074,2.1111,6.0,5.7037,2.0,0.4815,1.2593,3.2222,0.7407,4.3704,3.3704,0.2222,3.0,3.3704,0.7037,5.4444,0.1481,1.2222,2.037,2.0,1.5926,1.0741,0.1111,0.8889,1.037,1.6667,0.5556,1.2222,0.0,0.4444,1.2963,1.8148,0.7037,2.5556,2.2222,1.037,5.1852,0.2593,1.2593,0.963,2.2222,1.2593,2.963,1.0741,3.3333,0.3333,0.8519,0.2963,0.3333,1.8519,1.963,1.8889,3.4444,2.9259,5.0,110.9381,2.0451,5.0,4.2258,2.0901,31.0,6.1935,1.5117,31.0,3.6774,2.1158,31.0,6.1667,0.969,30.0,6.6071,0.5567,28.0,6.4091,0.9844,22.0,2.4483,1.003,29.0,2.4194,0.9763,31.0,2.9286,1.1931,28.0,28117.0,47.0,922.0,24397.0,5.14,3.91,4.83,5.38,11436.0,35.0,0.254,0.007,0.111,27251.0,91940.0,1276.0,0.0,,96.92001280364190
,cousin,person,noun,neef;nicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,daughter,person,noun,dochter,,,,,,,,,,,daughter,daughter,,daughter,daughter,0.5832347861332000,38.27272727272730,7.848484848484850,100.0,867.8484848484850,5.03,5.052,1.0,0.6060606060606060,0.1783093289320960,0.2923387237582180,153.9273329786710,232.60501372079800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.625,304549.4,27396.56,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.1429,1.9145,35.0,6.4118,1.1911,34.0,4.8824,1.745,34.0,5.9412,1.282,34.0,5.6786,1.5131,28.0,6.3,1.0376,30.0,2.4857,0.7698,35.0,4.4571,1.5183,35.0,1.6364,1.0679,33.0,18862.0,50.0,515.0,9443.0,4.97,3.94,4.58,4.97,8767.0,27.0,0.194,0.006,0.064,18748.0,21401.0,244.0,0.0,,99.39561022160960
a,family,person,noun,familie,,,,,,,,,,,family,family,family,family,family,0.3932041185926000,33.27777777777780,5.083333333333330,100.0,859.9444444444450,5.65,5.444444444444450,1.0,0.5277777777777780,0.1484484967003570,0.24075481660646800,126.98651799998600,188.84752808971200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,89089.16,7655.07,46.57,4.5,0.7704,4.6429,0.2857,0.1429,0.4643,0.2143,2.9643,0.75,2.7857,5.1071,0.8571,0.4643,2.6786,2.2857,5.5,5.6071,1.5,0.25,0.1786,1.0714,0.7143,3.0357,1.3571,0.2857,0.5,1.9643,0.3571,5.1429,0.0,0.4286,1.6429,1.6071,0.4286,1.1071,0.7857,1.0714,2.75,3.6429,0.9643,0.8571,1.6429,0.6429,0.2857,3.1786,0.4286,2.25,1.7857,4.25,5.4286,1.8214,4.6786,1.4286,4.6071,1.6071,4.5,1.2143,4.9286,1.4286,1.7857,0.5357,0.6429,2.4286,4.6786,4.6429,3.7143,3.6071,6.0,168.2738,2.226,6.0,4.8387,2.096,31.0,7.375,1.4737,32.0,4.4839,1.8116,31.0,5.0,1.4142,30.0,5.5862,1.4024,29.0,6.3913,1.0103,23.0,2.0313,1.015,32.0,5.2333,1.2023,30.0,2.6154,0.9638,26.0,97165.0,766.0,5551.0,34488.0,5.68,5.12,5.61,5.54,23472.0,335.0,0.52,0.069,0.338,93855.0,113339.0,3323.0,0.0,,96.59342355786550
a,father,person,noun,vader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,friend,person,noun,vriend;vriendin,,,,,,,,,,,friend,friend,,friend,friend,0.3580967026510350,36.470588235294100,5.970588235294120,100.0,890.5294117647060,5.39,4.9381818181818200,1.0,0.5588235294117650,0.212213181617405,0.2637703331993130,188.47292656788300,221.84187458719200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.714285714285710,61861.62,5280.56,46.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.7879,1.7013,33.0,8.2424,1.1018,33.0,5.75,1.5811,32.0,5.3871,1.3837,31.0,6.3448,0.7998,29.0,6.7407,0.5159,27.0,1.9063,0.522,32.0,5.3438,1.3136,32.0,3.5152,1.1314,33.0,38876.0,2094.0,4094.0,16863.0,5.29,5.55,5.48,5.22,16347.0,1066.0,0.362,0.22,0.375,38436.0,79636.0,1206.0,0.0,,98.86819631649350
a,grandfather,person,noun,opa,,,,,,,,,,,,grandfather,,grandfather,grandfather,0.6165135578215460,33.3,10.2,100.0,911.3666666666670,4.24,4.231111111111110,1.0,0.7,0.1739570402548640,0.2684420675401410,158.29890162273900,240.41273056213300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669149.05,60925.25,36.03,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.1765,1.9474,34.0,6.8438,1.4385,32.0,5.2121,1.647,33.0,6.4194,1.0709,31.0,6.4063,0.8609,32.0,6.1786,1.1037,28.0,2.3235,1.4084,34.0,5.0294,1.5994,34.0,6.4118,0.943,34.0,5746.0,137.0,104.0,1526.0,4.46,4.37,3.89,4.18,2446.0,49.0,0.054,0.01,0.017,5567.0,5675.0,254.0,0.0,7.0,96.88478941872610
a,grandmother,person,noun,oma,,,,,,,,,,,,grandmother,,grandmother,grandmother,0.5973986663701480,35.166666666666700,10.3,100.0,886.4333333333330,4.13,4.2444444444444400,1.0,0.7,0.19483646445414300,0.3038757160815070,171.97314541033600,253.66386302364000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305246.27,27455.84,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.2286,2.4271,35.0,7.25,1.5523,36.0,5.0857,2.0753,35.0,6.3714,1.1973,35.0,6.7879,0.4772,33.0,6.7407,0.5833,27.0,1.9722,1.1423,36.0,4.5294,1.7018,34.0,1.2222,0.5329,36.0,4261.0,24.0,108.0,1422.0,4.33,3.63,3.9,4.15,2196.0,16.0,0.049,0.003,0.014,4181.0,4305.0,135.0,0.0,47.0,98.12250645388410
,grandparent,person,noun,grootouder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,husband,person,noun,man,,,,,,,,,,,husband,husband,,husband,husband,0.5020175919271380,36.38235294117650,6.735294117647060,100.0,887.2352941176470,4.95,4.660833333333330,1.0,0.6176470588235290,0.17289951854572100,0.29531632232132200,152.65596186912500,240.309927712984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.125,62601.49,5354.43,47.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.5882,2.2507,34.0,6.6765,1.3443,34.0,5.3939,1.7222,33.0,5.9394,1.5558,33.0,5.7813,1.4734,32.0,6.1667,1.0672,30.0,3.0294,1.2482,34.0,4.7059,1.4252,34.0,6.5152,0.8918,33.0,17738.0,18.0,285.0,11252.0,4.94,3.51,4.32,5.05,8433.0,13.0,0.187,0.003,0.036,17651.0,18522.0,257.0,0.0,,99.50952756793330
a,man,person,noun,man,,,,,,,,,,,man,man,man,man,man,0.29572421047148400,29.81081081081080,3.891891891891890,100.0,861.5675675675680,5.84,5.595833333333330,1.0,0.5675675675675680,0.2246201042677400,0.3005806296309380,192.8114783613670,232.99129367623600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.642857142857100,103576.2,8923.51,46.8,4.666666666666670,0.7706,5.3793,0.8621,0.8966,1.0,2.1379,2.5862,1.0,3.7241,5.8966,2.1034,1.4483,4.7241,2.2414,6.0,5.8966,3.4483,1.0345,1.6552,2.4483,0.7586,3.7241,1.7241,1.6897,0.7586,3.2759,1.2414,5.8621,0.4828,2.0,3.8966,3.1034,2.6207,1.9655,0.2414,0.7931,0.6207,3.6897,1.1034,0.6552,0.2759,0.3448,0.4828,1.4483,0.2414,1.5172,2.0345,1.0345,5.7931,0.8621,3.9655,1.2759,3.3793,3.3793,2.3103,0.8621,2.3793,0.931,1.1034,0.6552,0.8966,1.3793,1.6897,3.3448,2.5517,2.1724,3.0,341.6756,2.5336,3.0,5.6571,2.6289,35.0,5.4857,1.5376,35.0,6.1143,2.4585,35.0,6.0882,1.2454,34.0,6.6061,1.0993,33.0,6.6452,0.8632,31.0,1.6571,0.6737,35.0,4.6471,1.7301,34.0,6.9714,0.1666,35.0,145147.0,2051.0,7302.0,62098.0,5.86,5.54,5.73,5.79,30851.0,701.0,0.684,0.145,0.548,138238.0,183774.0,9305.0,0.0,,95.2399980709212
a,mother,person,noun,moeder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nephew,person,noun,nicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,niece,person,noun,neef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,parent,person,noun,ouder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,people,person,noun,mensen,,,,,,,,,,,people,people,,people,people,0.13322259188948300,25.342105263157900,5.894736842105260,100.0,838.1315789473680,6.23,5.7491666666666700,1.0,0.5526315789473690,0.16609959816059000,0.3089341692732250,137.34347033466000,218.89810765486200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.111111111111110,73701.38,6334.99,44.83,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.697,2.0814,33.0,6.3333,1.3853,33.0,5.4571,2.3585,35.0,6.2258,1.2368,31.0,6.3226,1.2543,31.0,6.5172,1.0042,29.0,2.2727,1.2376,33.0,5.3438,0.9877,32.0,4.0,1.0847,34.0,448926.0,1777.0,13372.0,124158.0,6.35,5.48,5.99,6.09,37390.0,857.0,0.829,0.177,0.717,448543.0,449252.0,33466.0,0.0,,99.91468527106920
,sibling,person,noun,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sister,person,noun,zus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,son,person,noun,zoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
